loan_id,borrower_id,loan_amount,tenure_months,interest_rate,status,default_label
7265,2880,206807.05,36,9.75,Active,0
7266,4708,22294.32,36,11.57,Closed,1
7267,1042,134740.93,18,8.52,Closed,0
7268,2802,114288.95,12,11.27,Active,0
7269,4081,301240.05,24,10.89,Closed,0
7270,3532,266676.67,18,9.56,Closed,1
7271,2524,124124.38,12,15.59,Closed,1
7272,1770,64721.52,24,11.08,Active,0
7273,1261,103880.78,6,9.85,Active,0
7274,2255,103514.82,6,8.04,Closed,1
7275,4677,222993.44,24,8.42,Active,0
7276,3081,151065.72,18,9.56,Active,0
7277,876,159075.85,18,13.14,Closed,0
7278,386,106226.02,36,12.11,Active,0
7279,3598,209427.7,12,11.74,Active,0
7280,4699,188945.87,12,17.91,Active,0
7281,4694,114598.71,18,11.9,Active,0
7282,1470,277391.48,6,11.74,Active,0
7283,3461,34111.41,18,8.42,Closed,0
7284,930,124671.51,18,17.15,Closed,0
7285,2233,338023.53,18,9.27,Closed,0
7286,2049,145622.86,36,17.07,Active,1
7287,848,248945.82,6,16.0,Active,0
7288,272,143608.73,36,13.7,Closed,0
7289,3309,48138.73,6,10.97,Closed,1
7290,1178,46848.77,12,17.46,Active,0
7291,2971,111183.94,6,14.97,Closed,0
7292,2581,39362.04,6,14.02,Closed,0
7293,4836,16900.16,12,16.91,Closed,0
7294,225,33046.75,18,13.23,Closed,1
7295,1920,194752.52,6,17.49,Active,0
7296,2216,102476.84,12,9.79,Closed,0
7297,383,151824.84,18,10.17,Active,0
7298,3731,261377.76,24,9.68,Active,0
7299,4599,221761.91,24,10.54,Closed,1
7300,4151,232121.81,36,9.92,Closed,0
7301,3987,313341.4,18,9.64,Closed,0
7302,271,186465.08,6,12.86,Closed,0
7303,3860,50872.8,36,12.5,Active,1
7304,4118,75495.05,36,8.57,Active,0
7305,523,239145.97,12,8.33,Closed,1
7306,1411,78060.28,36,9.5,Active,0
7307,4339,355202.95,12,11.64,Active,0
7308,1212,99551.39,12,12.65,Closed,0
7309,363,316521.65,18,10.87,Active,0
7310,3257,222830.39,12,14.29,Closed,0
7311,2283,344154.1,36,14.81,Closed,0
7312,4497,292622.02,18,12.1,Closed,0
7313,899,90163.26,12,12.18,Closed,0
7314,3002,227938.4,18,14.31,Active,0
7315,3827,221862.98,36,10.48,Closed,0
7316,457,255276.14,12,9.21,Closed,0
7317,3121,168597.16,6,15.41,Active,0
7318,2555,120834.38,24,14.69,Active,0
7319,414,265938.33,12,17.65,Closed,0
7320,3005,221426.59,18,10.94,Active,0
7321,2173,163737.35,12,12.89,Active,0
7322,1368,74166.74,36,14.6,Closed,1
7323,270,59837.88,18,8.11,Closed,1
7324,3388,78057.11,12,10.38,Closed,1
7325,1531,260100.99,18,11.97,Closed,1
7326,2667,121997.7,24,8.1,Closed,0
7327,708,149606.82,6,13.85,Active,1
7328,3315,150111.9,18,15.53,Active,1
7329,1442,90216.5,12,14.73,Closed,0
7330,4958,148075.95,6,15.61,Active,0
7331,4026,107542.77,36,11.37,Active,0
7332,2848,189687.75,36,15.11,Closed,1
7333,1463,207027.34,36,8.77,Closed,0
7334,1144,204734.72,12,9.31,Active,0
7335,2853,234554.27,12,13.46,Active,0
7336,4522,23587.88,24,11.3,Closed,1
7337,3198,33885.57,6,12.9,Closed,0
7338,3970,257011.54,12,9.6,Closed,0
7339,2983,177874.46,36,16.98,Active,0
7340,3572,222186.14,24,8.14,Active,1
7341,1925,137807.68,18,8.48,Active,0
7342,1594,199251.56,24,13.11,Closed,1
7343,921,175753.77,18,16.33,Active,0
7344,3188,284303.71,24,13.22,Closed,1
7345,4241,192604.73,6,13.42,Active,0
7346,3944,26546.72,36,11.69,Closed,0
7347,1955,266700.26,6,8.25,Active,0
7348,1173,200198.97,24,17.99,Active,0
7349,1653,112556.91,24,14.59,Active,0
7350,2302,185948.52,24,16.74,Active,1
7351,4591,162404.57,6,10.35,Active,0
7352,3708,232349.72,6,10.65,Active,0
7353,1769,164341.79,24,10.89,Active,0
7354,4087,53572.97,36,10.28,Active,0
7355,1179,21275.61,24,17.89,Closed,0
7356,4675,77882.05,18,10.6,Closed,0
7357,3413,325918.43,12,14.11,Active,0
7358,3238,166742.04,36,16.72,Active,0
7359,1158,314267.64,18,8.3,Closed,0
7360,1425,73863.32,36,8.85,Closed,1
7361,4116,241325.4,6,14.31,Closed,0
7362,617,114622.26,36,8.25,Active,0
7363,4914,194058.18,36,13.61,Active,1
7364,2153,99538.24,6,14.25,Active,0
7365,3228,137634.47,12,12.38,Closed,0
7366,2476,124476.68,18,16.29,Active,0
7367,3965,236523.01,18,14.02,Active,1
7368,3193,158866.8,24,10.33,Active,0
7369,3968,41061.42,12,9.85,Active,0
7370,835,226315.66,18,17.97,Active,1
7371,1197,45359.64,18,8.5,Active,0
7372,3215,337655.08,36,16.65,Active,0
7373,1523,223011.76,36,17.32,Closed,0
7374,2078,105487.77,18,8.97,Closed,0
7375,2771,151419.31,6,12.22,Closed,1
7376,1422,210947.95,18,16.33,Closed,0
7377,871,150827.99,12,9.99,Closed,0
7378,3491,56948.25,6,17.49,Closed,0
7379,3804,159443.42,18,16.44,Closed,1
7380,3237,313889.74,18,17.07,Closed,0
7381,539,295248.98,6,13.12,Active,0
7382,1103,239876.9,6,12.53,Active,0
7383,4697,207138.92,6,13.83,Active,0
7384,4402,229657.69,18,17.73,Closed,0
7385,2990,272973.54,6,15.75,Active,0
7386,3545,89928.64,36,14.95,Closed,0
7387,519,245493.58,24,12.58,Closed,0
7388,2955,310982.48,18,14.2,Active,0
7389,4891,142557.2,24,17.98,Closed,1
7390,4795,192242.76,24,12.06,Active,1
7391,1130,241299.82,12,11.78,Closed,0
7392,4687,229318.89,36,15.93,Closed,0
7393,854,29266.69,18,10.34,Active,0
7394,2204,40006.47,12,16.87,Closed,1
7395,1271,291491.48,18,14.07,Closed,0
7396,1273,197124.64,24,9.98,Closed,0
7397,3834,253195.35,24,15.64,Closed,0
7398,1212,111677.61,12,9.45,Active,0
7399,2471,147161.18,12,17.67,Active,1
7400,4837,120079.82,24,9.92,Active,1
7401,4722,324263.78,6,17.17,Closed,1
7402,3636,173191.32,12,9.04,Closed,0
7403,827,334171.11,6,14.62,Closed,0
7404,4428,246957.56,12,15.29,Closed,1
7405,121,178570.59,36,15.36,Active,1
7406,1379,285333.03,24,9.01,Closed,0
7407,2573,106954.68,12,15.36,Closed,1
7408,718,302604.2,12,11.18,Closed,0
7409,1653,84729.98,18,17.96,Active,0
7410,3601,57486.27,6,14.05,Active,0
7411,3119,235356.89,12,17.3,Active,0
7412,2853,233787.33,18,12.46,Active,0
7413,2937,180559.05,18,16.65,Active,1
7414,1992,250361.27,36,17.45,Active,0
7415,2652,29079.91,18,9.08,Closed,1
7416,4461,67328.06,36,17.64,Active,0
7417,268,266939.9,24,17.23,Active,0
7418,4667,317799.7,36,17.02,Closed,0
7419,2794,71426.27,36,14.88,Active,0
7420,4197,253794.89,18,11.47,Active,0
7421,4561,197459.54,24,13.73,Active,0
7422,4622,233887.83,36,17.72,Closed,0
7423,1442,128754.11,18,17.41,Active,0
7424,875,232188.56,18,11.22,Closed,0
7425,2775,240994.21,6,10.0,Closed,1
7426,910,141673.96,12,12.14,Closed,1
7427,3163,117976.92,6,12.31,Closed,0
7428,89,80227.99,18,10.73,Active,0
7429,3709,332898.37,6,12.84,Active,0
7430,3134,113208.53,24,8.78,Closed,1
7431,2128,87888.53,24,8.04,Closed,1
7432,1961,116574.26,6,9.74,Closed,0
7433,4331,90260.08,36,11.03,Active,1
7434,3178,274324.76,36,15.7,Active,0
7435,4867,57492.31,24,12.46,Active,0
7436,432,47549.41,18,8.89,Closed,0
7437,1391,300646.6,36,9.95,Active,0
7438,3089,179324.42,24,13.52,Closed,0
7439,2569,189299.12,36,11.85,Closed,0
7440,4026,94693.7,18,8.14,Active,0
7441,4977,303312.35,12,14.38,Closed,0
7442,2022,154275.92,6,12.53,Closed,0
7443,2673,145501.96,6,10.6,Active,0
7444,3560,208031.49,6,10.95,Active,1
7445,4436,151517.3,18,8.49,Closed,0
7446,1030,291612.1,24,12.77,Closed,0
7447,2832,74826.53,24,12.18,Active,0
7448,4767,178331.8,18,8.89,Active,0
7449,2915,252155.21,6,14.17,Closed,0
7450,1611,249036.84,24,14.77,Active,0
7451,1787,83661.97,36,11.3,Closed,1
7452,1315,80653.61,36,15.56,Active,1
7453,1556,49673.8,6,17.41,Active,0
7454,3503,102125.05,24,13.12,Closed,0
7455,1661,78940.89,18,13.36,Closed,0
7456,4743,62601.96,6,16.71,Closed,0
7457,3819,54825.2,24,10.47,Closed,0
7458,4193,145655.6,24,15.04,Active,0
7459,1162,181861.78,18,15.13,Closed,0
7460,1857,278311.69,24,14.92,Active,1
7461,3449,216252.71,24,9.77,Closed,0
7462,795,200938.81,6,12.61,Active,0
7463,3582,218311.13,18,16.61,Closed,0
7464,4891,108912.62,18,11.47,Active,1
7465,4961,281788.94,18,17.25,Active,0
7466,3482,207096.95,36,13.21,Closed,0
7467,4117,224515.94,12,14.07,Closed,0
7468,1929,172236.97,6,14.07,Closed,0
7469,1233,41876.92,36,11.34,Closed,0
7470,995,100595.96,24,13.8,Closed,1
7471,1797,295086.27,6,11.12,Active,0
7472,2158,102242.46,12,17.11,Closed,0
7473,2068,39275.9,18,15.22,Active,0
7474,4750,90926.53,24,12.63,Closed,0
7475,1205,56900.94,18,17.1,Closed,1
7476,4052,240412.84,18,8.33,Active,0
7477,3032,291931.0,12,15.45,Closed,1
7478,3812,81021.02,6,10.01,Closed,0
7479,3784,236589.49,24,11.8,Active,0
7480,410,33955.14,24,15.89,Closed,0
7481,4673,250374.99,36,12.89,Active,0
7482,4,155949.33,36,8.28,Closed,1
7483,807,283743.05,36,16.51,Active,0
7484,3995,142645.49,12,16.27,Active,0
7485,2298,29130.02,24,9.03,Active,0
7486,2228,119373.07,6,15.12,Active,0
7487,4089,150197.78,6,13.13,Active,0
7488,1140,193249.19,6,13.88,Closed,0
7489,722,292984.49,12,14.18,Active,0
7490,1470,336793.36,36,14.88,Active,0
7491,525,141792.21,6,11.04,Closed,0
7492,3652,43613.33,12,14.17,Active,0
7493,2847,109785.6,18,11.22,Active,1
7494,3946,251366.78,36,9.88,Active,0
7495,2069,318276.78,36,17.6,Closed,1
7496,2826,183934.82,24,15.02,Closed,0
7497,2567,268847.34,24,17.28,Closed,1
7498,2323,122108.29,12,16.25,Active,1
7499,1603,316810.47,12,16.23,Active,0
7500,4572,208403.11,36,16.92,Closed,0
7501,2807,99986.88,6,13.71,Active,0
7502,1698,261487.77,18,13.61,Active,0
7503,4581,271453.63,12,10.95,Active,0
7504,338,301753.68,6,12.22,Active,0
7505,3323,94147.88,18,14.61,Closed,0
7506,4765,237789.63,6,10.01,Active,0
7507,2382,115044.33,6,17.65,Closed,0
7508,1593,229868.97,12,10.85,Active,0
7509,348,87298.74,24,9.11,Active,1
7510,819,163976.84,36,9.6,Closed,1
7511,139,293777.05,24,14.65,Active,0
7512,1801,142808.91,6,13.28,Closed,1
7513,3780,69472.37,36,9.13,Active,0
7514,224,69178.19,36,16.02,Active,0
7515,1264,152726.68,12,17.18,Active,0
7516,3270,130240.76,36,14.8,Active,0
7517,1151,225216.73,18,12.5,Closed,1
7518,1965,219040.3,18,12.23,Closed,0
7519,523,226400.88,6,14.06,Active,1
7520,2857,204221.95,18,17.1,Closed,1
7521,1515,83675.07,36,11.91,Closed,1
7522,1332,159969.84,18,16.07,Active,1
7523,1897,83392.35,36,15.02,Active,0
7524,472,287992.4,12,8.7,Closed,1
7525,617,92491.2,18,11.21,Active,1
7526,4928,307364.82,6,14.55,Closed,0
7527,3927,101906.79,12,13.21,Closed,0
7528,1979,263242.97,36,11.4,Active,0
7529,202,228794.03,24,16.5,Closed,1
7530,1856,125160.85,12,10.13,Active,1
7531,3643,159477.22,24,17.7,Closed,0
7532,1773,116173.81,18,13.4,Active,0
7533,1459,68530.23,18,13.76,Closed,0
7534,4270,123359.98,36,13.75,Active,1
7535,1929,164784.63,36,11.62,Closed,0
7536,2714,68490.58,12,8.27,Active,0
7537,917,219350.62,18,14.79,Closed,0
7538,2525,247655.91,36,16.49,Closed,0
7539,4872,286582.22,12,8.04,Closed,0
7540,467,161789.34,18,9.05,Closed,0
7541,115,107223.65,12,14.79,Active,0
7542,842,110444.32,24,12.56,Active,0
7543,1098,159786.45,18,15.77,Active,0
7544,4704,162473.75,6,8.26,Active,1
7545,1442,68430.23,6,14.91,Active,0
7546,428,308113.52,12,14.4,Active,0
7547,4164,61793.12,6,8.55,Active,0
7548,4895,144094.82,24,9.72,Closed,1
7549,3671,56866.75,18,17.94,Active,0
7550,1276,303533.93,24,10.15,Active,0
7551,457,192610.88,24,15.63,Closed,0
7552,1734,272752.58,12,15.02,Active,0
7553,1298,97055.01,18,9.03,Closed,1
7554,3518,220312.22,24,16.36,Active,1
7555,968,143762.85,12,12.89,Closed,0
7556,1314,113283.78,6,16.53,Active,1
7557,2482,324706.2,18,13.77,Closed,0
7558,4602,153324.46,12,14.39,Closed,0
7559,3260,126786.77,18,11.98,Active,0
7560,4752,88356.87,12,13.98,Closed,0
7561,4901,175248.26,6,13.83,Closed,0
7562,2433,308760.84,6,15.51,Closed,0
7563,2986,44004.43,12,15.61,Closed,0
7564,1606,194677.77,24,15.61,Active,0
7565,2858,247455.64,24,17.35,Closed,0
7566,4452,235738.93,24,17.1,Closed,1
7567,3580,304941.25,24,13.84,Closed,0
7568,4069,205675.67,24,15.23,Closed,0
7569,964,193112.49,36,12.07,Closed,0
7570,429,131706.28,24,12.64,Closed,0
7571,2295,197577.53,18,8.67,Closed,0
7572,4800,235765.85,6,11.13,Active,0
7573,2715,183137.73,24,13.03,Active,0
7574,2543,173073.7,12,12.25,Closed,1
7575,4093,139102.3,36,11.57,Active,0
7576,2453,37032.78,24,12.07,Active,0
7577,3193,175809.53,12,13.07,Active,1
7578,4134,147896.48,18,8.32,Closed,0
7579,838,82844.94,24,9.42,Closed,1
7580,2706,324566.21,6,16.59,Active,1
7581,227,276019.99,36,9.58,Closed,1
7582,1432,264064.16,6,9.84,Active,0
7583,4597,317318.16,6,9.75,Closed,0
7584,2175,108861.88,24,17.79,Active,0
7585,4036,173665.3,24,10.43,Active,0
7586,2406,310649.87,36,12.64,Closed,0
7587,751,206048.76,18,14.7,Active,1
7588,4894,170980.59,18,10.76,Active,0
7589,4475,218038.56,18,10.24,Active,1
7590,2716,182274.9,36,16.64,Closed,0
7591,4674,212356.07,36,14.27,Active,0
7592,3550,192899.72,36,11.47,Closed,0
7593,4916,214394.98,18,9.43,Closed,1
7594,2636,250483.95,6,9.3,Active,1
7595,4681,159742.62,6,8.66,Active,0
7596,4068,187231.85,18,15.54,Closed,0
7597,2044,278434.86,6,9.23,Closed,0
7598,4975,278746.87,24,10.39,Closed,0
7599,209,158478.27,36,13.43,Active,0
7600,441,162148.02,18,14.69,Closed,0
7601,2640,224236.97,36,15.52,Active,0
7602,3706,260394.81,18,8.62,Closed,1
7603,4021,263283.57,18,15.77,Active,0
7604,2145,236533.85,18,11.58,Closed,0
7605,1377,168225.54,6,8.16,Closed,0
7606,1335,234283.25,6,14.76,Closed,0
7607,736,161270.84,36,9.87,Closed,0
7608,2626,277186.28,18,13.7,Closed,0
7609,4483,161087.24,24,9.74,Closed,0
7610,286,58698.22,18,11.11,Closed,0
7611,990,257360.63,36,8.48,Active,0
7612,3752,101522.93,18,16.35,Closed,1
7613,19,36681.54,24,16.28,Closed,0
7614,243,195337.54,24,8.93,Closed,0
7615,4809,170720.34,18,9.13,Closed,0
7616,824,85717.77,12,16.17,Closed,1
7617,4560,233551.27,12,11.8,Closed,0
7618,2950,254777.68,36,16.3,Active,0
7619,3969,144348.06,24,15.37,Closed,1
7620,4777,125134.96,36,16.47,Active,0
7621,3407,103902.93,36,16.39,Active,0
7622,3069,199038.86,24,13.63,Closed,0
7623,4900,222699.86,6,12.35,Active,1
7624,4291,328529.56,12,12.97,Active,0
7625,160,259073.0,6,9.7,Active,0
7626,2901,278207.1,6,14.58,Active,0
7627,2121,196676.07,18,17.93,Closed,0
7628,4781,54544.37,6,11.34,Closed,0
7629,1684,92038.28,18,14.01,Active,0
7630,4608,150758.49,18,17.27,Closed,1
7631,1642,136294.16,12,12.77,Closed,0
7632,4852,116516.74,6,10.43,Closed,0
7633,4332,133935.91,24,16.71,Active,0
7634,4598,152877.51,36,8.89,Active,1
7635,983,241731.9,12,10.34,Closed,1
7636,4998,56247.32,18,16.77,Active,0
7637,1708,262695.85,12,8.94,Active,1
7638,1364,166080.65,18,8.82,Closed,0
7639,103,141422.04,24,16.78,Active,0
7640,1185,60159.1,24,13.03,Closed,0
7641,1966,93489.64,12,15.46,Closed,0
7642,336,267293.29,36,15.25,Active,0
7643,1411,78768.71,12,15.36,Active,0
7644,1484,46815.88,6,11.05,Closed,1
7645,1960,248331.37,18,9.12,Closed,0
7646,4219,136259.5,36,8.98,Closed,0
7647,4802,260134.34,18,12.76,Active,0
7648,2384,281626.34,12,14.69,Closed,0
7649,4844,159122.16,6,8.15,Active,1
7650,4188,125952.25,18,9.64,Closed,0
7651,799,99651.13,24,8.44,Active,0
7652,4417,107157.78,12,16.52,Active,1
7653,1955,344828.2,24,12.92,Closed,0
7654,1718,276684.29,18,8.35,Active,1
7655,2797,333073.01,24,13.74,Closed,0
7656,745,308579.56,24,10.23,Active,0
7657,2847,123508.57,36,9.15,Closed,0
7658,4103,145687.3,12,15.6,Active,0
7659,670,98207.56,18,16.57,Closed,1
7660,3428,108739.97,36,11.68,Closed,0
7661,3310,231062.29,12,8.81,Closed,0
7662,3701,279412.13,6,14.34,Closed,0
7663,1345,271441.58,6,13.14,Active,0
7664,1088,91277.45,18,8.1,Closed,0
7665,3545,105292.19,18,15.19,Closed,0
7666,1746,111954.8,24,9.52,Active,1
7667,953,285243.64,12,16.89,Closed,0
7668,360,281398.39,6,9.05,Closed,0
7669,2100,261455.79,36,11.77,Closed,0
7670,222,309400.01,36,9.33,Active,1
7671,4315,63222.65,18,13.09,Closed,1
7672,2917,292080.89,18,14.69,Closed,0
7673,4865,253489.03,24,9.41,Closed,0
7674,3820,254831.0,12,14.59,Active,0
7675,2367,68864.58,24,10.51,Closed,1
7676,1029,182980.01,6,12.48,Closed,1
7677,3375,253900.75,12,13.69,Active,0
7678,2154,304202.8,24,11.26,Closed,0
7679,2467,226485.27,18,11.05,Closed,1
7680,3974,110013.99,18,13.17,Closed,0
7681,2607,217659.87,12,11.17,Closed,1
7682,2442,176835.22,24,11.18,Active,0
7683,4590,189926.04,36,10.29,Active,0
7684,2049,204301.71,12,17.81,Closed,0
7685,4572,213209.29,18,9.55,Active,0
7686,4883,274785.55,6,10.24,Closed,0
7687,4992,204527.03,36,17.48,Closed,0
7688,2136,262738.17,36,10.19,Active,0
7689,3996,332071.38,24,12.84,Active,0
7690,3616,186198.73,6,17.99,Closed,0
7691,1242,67923.27,12,10.57,Active,1
7692,2600,322236.2,6,15.17,Active,0
7693,2254,218608.01,6,9.86,Closed,0
7694,1126,135947.77,12,10.3,Closed,1
7695,1198,343425.66,6,12.45,Active,0
7696,4909,266842.79,24,11.46,Closed,1
7697,404,282157.16,6,16.56,Active,0
7698,1321,209958.85,12,13.96,Closed,1
7699,3736,204779.98,12,10.26,Closed,0
7700,1305,291111.59,6,17.92,Closed,0
7701,4338,89250.15,12,17.68,Closed,0
7702,2996,75900.12,18,14.82,Active,0
7703,3401,268641.1,12,9.59,Active,0
7704,4321,42239.53,36,10.81,Closed,1
7705,820,232732.6,6,13.57,Closed,0
7706,4157,99596.44,36,15.06,Active,0
7707,4324,91001.52,6,17.12,Closed,0
7708,1486,287401.07,36,9.2,Active,0
7709,2338,86024.28,12,15.8,Active,0
7710,3373,168652.83,18,9.9,Closed,0
7711,2781,203741.77,12,16.11,Active,0
7712,1537,10000.0,18,13.64,Closed,1
7713,810,154376.64,36,12.45,Active,1
7714,2216,129249.29,6,16.29,Active,0
7715,1518,79545.89,18,9.48,Active,0
7716,262,150145.86,6,14.13,Active,0
7717,3765,62546.61,12,9.12,Active,1
7718,1815,154977.12,12,10.93,Active,0
7719,32,93668.46,36,14.55,Closed,0
7720,1399,74714.13,18,10.54,Active,0
7721,4693,62587.77,6,17.23,Active,0
7722,1109,222568.2,6,17.11,Active,0
7723,2997,50008.78,24,14.19,Closed,0
7724,4917,249716.73,6,8.5,Closed,0
7725,914,182877.76,36,17.89,Active,0
7726,3857,192270.0,12,17.96,Closed,0
7727,2949,263220.91,12,18.0,Closed,0
7728,3145,154044.72,36,13.83,Active,0
7729,2914,191510.27,12,16.16,Active,0
7730,699,99426.11,6,17.34,Closed,0
7731,4039,74306.86,36,13.76,Active,1
7732,3492,270400.71,24,11.58,Active,0
7733,874,178939.01,36,8.48,Closed,0
7734,2262,94159.74,18,17.73,Active,0
7735,3824,43777.35,24,11.9,Active,0
7736,1036,75209.32,12,8.97,Active,0
7737,2782,113195.46,24,11.68,Active,0
7738,276,39565.66,6,10.16,Closed,0
7739,4403,157521.58,18,12.71,Closed,0
7740,1960,273318.76,36,15.79,Closed,0
7741,1940,320162.39,36,10.7,Closed,0
7742,747,179576.17,36,10.69,Closed,0
7743,4120,239912.2,6,16.66,Active,0
7744,389,38183.07,12,9.07,Active,1
7745,4391,303421.64,12,9.92,Active,1
7746,3888,181138.6,12,11.3,Active,0
7747,765,95414.19,12,13.96,Active,0
7748,1685,299780.34,6,8.53,Closed,0
7749,1253,81196.86,12,12.41,Closed,1
7750,304,88158.47,24,15.82,Closed,1
7751,4563,140463.7,12,14.76,Active,0
7752,1249,258523.9,36,9.6,Closed,0
7753,3223,265187.29,18,17.54,Closed,1
7754,4050,122399.32,24,10.23,Active,1
7755,3544,170617.41,36,8.92,Closed,0
7756,2900,82392.22,36,17.52,Active,1
7757,1691,295424.62,24,11.38,Closed,0
7758,2312,90062.37,12,16.33,Active,1
7759,3613,236253.85,12,17.88,Closed,1
7760,3580,318868.71,24,12.52,Closed,0
7761,1030,265406.4,12,12.09,Closed,0
7762,3194,175898.15,6,12.93,Closed,1
7763,4818,167278.02,6,10.77,Closed,0
7764,2748,201773.7,12,15.56,Closed,0
7765,1399,75088.73,6,11.6,Closed,0
7766,2136,247253.63,12,11.66,Closed,0
7767,4362,94406.3,6,11.75,Active,1
7768,3951,134057.37,6,14.17,Closed,0
7769,328,126513.81,12,10.9,Closed,1
7770,1820,286322.27,6,9.09,Active,0
7771,1007,225489.71,18,11.8,Closed,0
7772,1922,249499.98,36,14.03,Active,1
7773,754,97456.93,6,15.72,Closed,0
7774,2294,283561.67,12,10.55,Active,0
7775,2846,300963.84,6,14.77,Closed,0
7776,1751,134766.13,24,14.11,Active,0
7777,4299,284763.75,24,16.38,Active,0
7778,4352,211502.5,36,10.41,Closed,0
7779,2886,295764.55,36,14.45,Active,0
7780,3500,36840.75,18,11.21,Closed,0
7781,3057,276029.34,36,12.49,Closed,0
7782,2130,289001.07,12,11.49,Closed,0
7783,1328,66929.27,36,14.48,Active,0
7784,2485,108599.89,12,11.85,Active,0
7785,3912,81408.55,18,12.04,Closed,0
7786,4794,84183.51,24,16.86,Closed,0
7787,506,185749.01,24,13.22,Closed,0
7788,3943,152917.14,12,15.63,Active,0
7789,465,278196.4,36,9.07,Active,0
7790,4451,29571.98,24,17.63,Closed,0
7791,3057,244719.24,6,9.08,Active,0
7792,1301,95008.68,18,12.13,Active,0
7793,4610,254967.63,36,13.93,Closed,1
7794,2755,307350.07,12,10.16,Active,1
7795,167,139199.92,6,15.24,Closed,0
7796,3160,75095.17,12,11.18,Closed,0
7797,2875,57193.56,24,8.56,Active,1
7798,1484,82964.65,6,13.63,Active,0
7799,3083,265572.78,6,10.21,Active,0
7800,534,284447.15,18,11.12,Closed,0
7801,2242,199677.62,6,14.22,Closed,0
7802,1292,263318.83,36,16.31,Closed,0
7803,582,181816.22,6,10.11,Closed,1
7804,2688,98374.38,36,17.53,Closed,1
7805,4656,73400.77,12,9.54,Closed,0
7806,327,100804.16,6,17.6,Closed,1
7807,636,132809.48,12,16.85,Active,0
7808,3970,202468.66,6,14.19,Active,1
7809,4334,99655.14,18,12.12,Closed,0
7810,4842,227614.52,6,13.52,Closed,1
7811,1918,10000.0,24,10.16,Active,1
7812,3410,174809.91,36,15.95,Closed,1
7813,2827,144372.59,36,9.69,Closed,0
7814,3390,142688.25,6,8.84,Active,0
7815,3275,280823.2,36,17.12,Closed,0
7816,3856,126635.39,18,8.52,Closed,1
7817,451,245330.28,6,13.14,Active,0
7818,3035,190658.32,24,11.81,Active,0
7819,4458,76669.25,6,11.78,Active,0
7820,4315,50135.67,18,15.86,Closed,0
7821,336,298855.09,6,13.0,Active,0
7822,822,318071.99,6,17.19,Active,0
7823,1085,244349.18,6,9.69,Closed,0
7824,4585,95758.88,12,16.74,Active,1
7825,2611,328167.1,6,16.45,Active,0
7826,999,316152.55,6,15.61,Active,0
7827,3104,294060.51,36,9.96,Closed,0
7828,4818,185040.74,6,8.05,Closed,0
7829,3795,299938.37,24,14.16,Closed,0
7830,531,259443.79,6,16.39,Active,1
7831,2307,102346.44,36,11.05,Active,0
7832,3487,191618.38,12,16.36,Active,1
7833,1244,222465.14,18,9.12,Closed,1
7834,2108,62006.79,12,17.12,Closed,0
7835,4153,82275.67,24,9.22,Closed,1
7836,1195,100168.7,6,8.63,Closed,0
7837,162,167523.86,12,16.13,Closed,0
7838,2470,203359.9,36,11.9,Closed,0
7839,296,296710.47,12,15.06,Active,1
7840,686,211678.81,36,14.63,Active,0
7841,2668,113753.18,18,14.37,Active,1
7842,2715,172448.82,24,17.48,Closed,1
7843,17,113183.18,12,10.94,Closed,0
7844,1134,236659.31,24,10.15,Closed,0
7845,1470,365057.02,12,9.15,Closed,0
7846,2625,64376.74,18,13.03,Closed,0
7847,1024,165300.66,12,9.54,Active,0
7848,137,246982.26,24,8.9,Active,0
7849,1068,55988.75,6,10.35,Closed,0
7850,3684,203130.62,24,16.32,Closed,0
7851,2295,220793.75,18,13.18,Active,0
7852,1458,156051.41,36,15.46,Active,0
7853,4088,127994.74,12,14.15,Active,1
7854,2452,260102.93,36,12.32,Active,0
7855,4740,13656.7,24,12.17,Closed,0
7856,3580,321947.17,12,13.68,Active,0
7857,1284,265595.19,36,16.49,Closed,0
7858,4997,269692.33,36,8.7,Active,0
7859,2106,176304.65,24,9.23,Closed,0
7860,2440,109661.04,36,11.28,Closed,0
7861,2628,179907.39,36,16.49,Closed,0
7862,3335,16260.6,18,12.68,Active,1
7863,2009,80708.77,24,9.11,Active,1
7864,2087,49842.44,12,12.66,Active,1
7865,1430,194869.86,36,17.09,Closed,1
7866,1762,114300.84,12,17.37,Active,1
7867,3838,186868.35,24,12.26,Closed,0
7868,2106,138442.35,36,14.32,Active,0
7869,4093,79016.96,18,15.68,Closed,0
7870,3510,58592.76,18,11.43,Closed,0
7871,481,172173.47,12,16.92,Active,0
7872,229,138189.25,12,14.43,Closed,0
7873,1915,44685.84,24,12.16,Closed,0
7874,2942,70130.03,12,13.54,Active,1
7875,1762,169046.22,12,17.8,Closed,0
7876,2728,157637.9,12,10.18,Closed,1
7877,3418,20177.53,36,16.09,Active,1
7878,4292,31072.88,36,17.63,Closed,0
7879,2989,204229.36,24,14.71,Closed,0
7880,4955,249624.3,12,14.65,Active,0
7881,4483,195652.91,6,9.13,Active,0
7882,3824,37352.89,24,8.73,Active,0
7883,2994,180855.38,24,12.82,Active,1
7884,814,305085.69,18,16.77,Active,0
7885,648,288639.67,18,15.49,Active,0
7886,3117,268355.29,12,10.12,Closed,0
7887,1994,248771.5,36,10.73,Active,0
7888,927,79279.54,18,13.45,Closed,0
7889,2768,336150.99,6,13.77,Active,0
