borrower_id,date,amount,txn_type,channel
4899,2024-01-03,2290.23,credit,Wallet
2521,2024-04-25,3447.22,credit,UPI
511,2024-11-04,7855.08,debit,Wallet
1299,2025-04-27,5765.54,credit,UPI
3023,2025-05-04,6342.64,credit,Bank Transfer
4115,2025-05-22,4004.29,credit,Wallet
61,2024-08-11,2303.02,debit,Wallet
2245,2025-09-01,4708.25,debit,Cash
2288,2024-10-28,3919.75,credit,UPI
644,2025-08-07,3939.93,debit,Bank Transfer
1815,2024-10-12,4597.73,credit,Cash
3552,2025-06-02,5691.9,debit,Wallet
2072,2024-02-09,3560.55,debit,Bank Transfer
3978,2024-06-06,5908.72,debit,Wallet
562,2025-01-26,7409.76,credit,Cash
370,2024-08-15,5986.42,debit,UPI
2001,2025-09-12,7695.67,debit,Bank Transfer
1662,2025-03-23,6998.2,debit,UPI
3658,2025-04-16,6913.29,credit,Wallet
2367,2024-08-24,3825.61,credit,Cash
3637,2024-12-08,6936.59,credit,Wallet
568,2024-04-08,5003.42,credit,UPI
2808,2025-08-30,7950.68,debit,Cash
121,2025-01-13,8306.46,debit,Wallet
4254,2025-07-17,6780.65,debit,Cash
2141,2024-08-18,5470.68,debit,UPI
472,2024-12-12,5725.04,debit,Cash
1466,2024-10-09,5460.67,credit,Wallet
4614,2024-08-26,3406.85,debit,Cash
120,2023-12-29,3091.94,credit,Bank Transfer
4401,2024-09-07,6296.14,credit,UPI
116,2024-01-16,3641.14,debit,Bank Transfer
2441,2025-07-23,5524.02,debit,UPI
1369,2025-09-30,4262.54,credit,Wallet
1803,2025-06-30,3085.58,credit,UPI
4082,2024-01-23,3624.06,debit,UPI
4170,2025-05-17,9480.48,credit,Bank Transfer
4019,2024-02-11,3633.97,debit,Cash
321,2024-05-26,3685.31,debit,Cash
2534,2024-06-05,3195.89,credit,Cash
745,2025-02-09,5428.0,credit,Cash
4366,2025-07-31,4482.13,debit,Wallet
2274,2025-09-19,1581.48,credit,Bank Transfer
3818,2025-02-14,8040.04,debit,Wallet
3432,2024-08-14,414.55,credit,Wallet
4898,2025-05-24,3096.42,credit,Wallet
1786,2025-01-13,4353.54,credit,Bank Transfer
2745,2024-11-08,6526.35,debit,Cash
824,2024-05-12,3706.04,debit,Bank Transfer
2546,2024-08-23,3631.25,credit,Wallet
4747,2024-04-14,5311.26,debit,Wallet
173,2024-02-15,4052.39,credit,Bank Transfer
4812,2024-07-14,2309.62,debit,UPI
3105,2025-06-29,7375.41,credit,Cash
477,2025-04-15,6218.19,debit,UPI
3341,2025-07-19,6763.31,credit,Bank Transfer
3829,2024-04-28,5371.43,debit,Cash
3488,2024-11-11,4784.45,credit,Cash
1011,2025-05-24,7795.34,debit,UPI
3363,2024-02-25,3511.75,debit,Cash
2621,2024-12-07,6007.62,debit,Cash
3208,2024-07-31,5362.38,debit,UPI
459,2025-01-23,5203.28,debit,Bank Transfer
4894,2025-07-01,2006.14,credit,Bank Transfer
2493,2025-08-23,3083.62,credit,Cash
2220,2025-07-02,8691.57,debit,Cash
3842,2024-02-27,6223.19,credit,Cash
3301,2025-06-10,2662.97,credit,Wallet
3869,2025-07-26,1589.83,credit,Cash
481,2025-09-22,2725.3,debit,Wallet
650,2025-02-02,3217.66,credit,Bank Transfer
3089,2024-08-25,6318.28,credit,UPI
1196,2024-07-12,1254.47,debit,Wallet
4585,2024-12-17,8281.32,debit,Wallet
1286,2023-11-27,5857.64,debit,UPI
2638,2024-05-01,7408.54,credit,Cash
4405,2024-10-26,5159.99,debit,Wallet
4594,2025-05-03,4650.31,credit,Cash
2150,2024-05-13,3897.04,debit,UPI
290,2024-11-16,4038.06,debit,UPI
1568,2025-03-10,5545.66,credit,Bank Transfer
1324,2024-03-25,5545.48,credit,Cash
297,2025-04-15,2579.17,credit,Wallet
2334,2024-06-19,23.57,debit,Cash
4274,2025-09-14,4453.78,debit,UPI
1661,2025-08-27,7848.79,credit,Bank Transfer
4727,2023-10-30,4283.1,debit,Wallet
423,2024-01-01,944.39,debit,Bank Transfer
4703,2024-03-24,5964.02,credit,UPI
2859,2023-11-27,4471.83,credit,Bank Transfer
91,2024-04-30,3219.61,debit,Bank Transfer
1571,2023-12-06,799.42,credit,Wallet
1182,2024-07-27,5768.22,debit,UPI
2383,2024-02-19,6549.13,debit,Bank Transfer
4023,2024-02-29,4464.59,debit,Cash
20,2024-12-27,2887.74,credit,Bank Transfer
2705,2023-11-27,404.14,debit,Wallet
837,2025-03-01,10074.07,debit,Bank Transfer
942,2024-11-13,4876.86,debit,Bank Transfer
3681,2024-10-13,6265.17,debit,Bank Transfer
3673,2025-08-22,4635.33,debit,Cash
463,2024-10-25,4760.67,debit,Bank Transfer
2936,2025-09-26,4611.61,credit,Cash
3119,2025-09-22,5877.36,credit,Wallet
2273,2025-09-07,6545.89,credit,Bank Transfer
1983,2025-10-01,6073.73,debit,Bank Transfer
2213,2024-10-11,7017.07,debit,Bank Transfer
4548,2025-07-19,5665.34,debit,Bank Transfer
4422,2025-01-06,4884.06,credit,Bank Transfer
2276,2025-07-12,5039.35,debit,UPI
1603,2025-01-09,4606.81,debit,UPI
4557,2024-08-31,6669.83,debit,Wallet
2776,2025-09-06,1272.88,debit,UPI
4958,2025-04-07,5838.24,debit,Wallet
3494,2024-01-28,4647.16,debit,Bank Transfer
3174,2025-06-28,4972.94,credit,Bank Transfer
742,2024-05-12,5641.56,debit,Wallet
2029,2023-12-16,5587.33,debit,UPI
4726,2025-02-18,6476.84,credit,Bank Transfer
3916,2024-08-29,4864.67,debit,Wallet
1600,2024-07-20,4551.96,debit,UPI
1551,2024-06-10,4276.1,debit,Bank Transfer
2428,2025-05-13,4193.55,debit,Bank Transfer
3784,2025-10-10,3154.13,debit,Wallet
1970,2025-05-24,8164.17,credit,UPI
2225,2025-02-17,4149.88,debit,Wallet
4209,2024-07-13,867.81,credit,Wallet
1634,2023-12-18,4567.51,debit,Cash
28,2024-12-13,2608.49,credit,Wallet
222,2024-01-09,4835.93,credit,UPI
4676,2024-01-10,3910.14,credit,Wallet
2584,2025-07-11,4162.65,debit,Wallet
4857,2025-07-29,6208.58,credit,Wallet
804,2025-06-23,5616.25,credit,Bank Transfer
1104,2025-08-14,7298.15,debit,Bank Transfer
516,2025-03-20,8497.57,credit,Cash
2391,2024-09-15,5415.89,credit,UPI
2647,2025-03-09,4715.54,credit,UPI
4681,2024-03-22,5745.04,credit,Bank Transfer
3526,2025-07-13,3247.71,debit,Wallet
4813,2025-06-12,3348.54,credit,Cash
120,2023-10-30,3809.64,credit,Cash
4847,2025-09-08,4542.48,credit,Wallet
2622,2024-08-20,3715.81,debit,Wallet
1023,2024-01-15,7110.06,credit,UPI
187,2023-12-17,6176.77,credit,Wallet
1839,2024-05-29,3944.94,credit,Wallet
229,2024-01-22,289.61,credit,Wallet
3371,2024-01-14,4715.07,debit,UPI
4930,2024-03-23,6726.02,credit,Cash
437,2024-11-14,5800.22,credit,Wallet
1681,2024-05-26,4689.13,debit,UPI
1060,2024-07-07,4192.42,credit,Cash
3071,2025-05-03,4605.49,debit,Cash
4975,2023-10-27,2381.87,debit,Wallet
721,2025-03-04,4498.94,credit,UPI
3298,2024-02-14,1094.4,credit,Bank Transfer
1095,2025-04-24,1724.77,credit,UPI
4689,2025-05-26,5541.05,debit,Cash
2931,2024-09-03,4809.81,debit,Cash
4681,2024-10-01,2459.43,credit,Wallet
742,2024-06-18,6735.91,debit,Cash
4912,2025-04-03,4587.58,credit,Cash
1493,2024-02-16,5879.76,debit,Cash
158,2024-01-11,6862.78,credit,Wallet
4454,2024-03-26,3309.32,credit,UPI
4805,2024-06-01,2144.92,debit,Bank Transfer
2805,2025-02-27,3879.54,credit,Wallet
3511,2025-06-14,3428.52,debit,UPI
3876,2024-09-23,5069.54,credit,UPI
2421,2024-09-08,5659.51,debit,Bank Transfer
1251,2025-07-13,3844.07,credit,Wallet
2745,2025-10-13,6626.72,credit,UPI
3373,2023-12-31,8412.77,credit,Wallet
4256,2025-04-13,1901.95,credit,UPI
1463,2025-02-04,3130.63,debit,Wallet
4840,2024-06-28,4433.31,credit,Wallet
2018,2024-02-07,3401.12,debit,Wallet
3362,2024-09-13,5781.82,debit,Bank Transfer
4503,2024-09-29,2952.06,credit,Cash
3707,2024-02-09,3633.02,credit,Cash
2646,2025-08-19,7802.89,debit,Bank Transfer
4267,2023-12-14,7597.76,credit,Bank Transfer
161,2025-02-26,7381.53,debit,Bank Transfer
3129,2024-08-21,3352.5,debit,Cash
3305,2024-03-23,6377.42,credit,Cash
351,2025-01-17,7080.92,credit,UPI
3020,2025-04-03,2872.76,debit,Wallet
1370,2025-03-22,971.83,debit,UPI
1619,2024-02-22,6239.41,debit,Bank Transfer
3120,2024-03-24,1165.67,debit,UPI
4664,2024-02-24,3592.1,debit,Bank Transfer
3874,2024-08-14,1605.16,debit,Bank Transfer
183,2025-08-02,5059.67,credit,Bank Transfer
4321,2024-05-10,8890.79,debit,Wallet
218,2025-06-29,6474.01,debit,Wallet
2697,2025-09-01,8005.48,credit,UPI
227,2025-03-11,6049.42,credit,Bank Transfer
3684,2025-09-09,1772.66,credit,UPI
4544,2025-03-17,4814.08,debit,Bank Transfer
732,2024-09-24,5590.19,debit,Wallet
2658,2024-04-07,6041.14,credit,Cash
942,2024-02-13,6972.42,credit,Bank Transfer
4360,2024-12-25,3414.23,debit,Cash
3646,2024-09-20,5351.76,credit,Bank Transfer
2855,2023-11-05,4485.34,debit,Cash
2656,2025-02-02,6661.89,credit,Bank Transfer
2830,2025-05-11,4915.62,credit,Bank Transfer
4272,2024-02-25,5107.06,credit,Bank Transfer
2641,2025-09-05,5189.68,credit,Cash
2125,2024-06-11,5723.61,credit,Wallet
1307,2024-12-14,5021.64,credit,UPI
2422,2024-05-05,7517.5,credit,Cash
203,2025-09-02,1668.6,credit,Cash
582,2024-02-28,6783.17,credit,Cash
580,2025-09-23,5851.29,credit,UPI
4436,2025-07-30,5511.9,debit,Bank Transfer
2939,2025-10-04,4513.26,debit,UPI
4422,2025-01-21,8601.76,credit,UPI
4600,2025-05-23,4993.95,credit,Wallet
2130,2025-07-25,7526.66,credit,UPI
1937,2025-07-26,8841.8,debit,Bank Transfer
852,2025-03-27,3587.55,credit,UPI
1955,2025-06-26,4718.54,credit,UPI
3236,2024-10-08,1885.48,credit,Bank Transfer
2075,2025-05-14,2847.94,debit,Wallet
4140,2024-04-21,6212.14,credit,Wallet
2898,2024-11-26,4769.75,credit,Bank Transfer
3845,2025-10-09,3867.43,debit,Wallet
796,2024-09-29,9878.75,credit,UPI
1378,2024-02-11,4474.18,debit,Wallet
496,2024-06-30,2404.08,debit,UPI
3298,2024-07-09,3174.9,debit,Bank Transfer
2053,2024-05-09,5346.31,credit,Bank Transfer
2339,2024-10-26,5677.96,credit,UPI
668,2023-10-30,3566.1,debit,Bank Transfer
1430,2024-07-15,3416.96,credit,Bank Transfer
1620,2025-03-10,3556.86,debit,Wallet
3024,2023-12-28,8092.99,debit,Cash
4157,2024-11-15,7769.88,credit,UPI
3099,2024-09-02,4954.17,debit,UPI
4876,2024-05-15,5665.92,debit,Bank Transfer
4646,2025-02-07,5280.43,credit,UPI
2299,2025-05-09,3934.56,debit,Cash
3000,2025-09-30,6495.3,credit,UPI
2325,2024-04-18,1670.24,credit,UPI
697,2024-01-18,5753.4,debit,Cash
704,2025-01-17,7211.79,credit,Bank Transfer
4002,2024-05-29,3311.21,credit,Cash
2474,2024-05-17,4138.99,credit,Cash
2132,2024-07-11,255.65,debit,Cash
3315,2024-02-03,3229.91,credit,Cash
390,2024-04-25,8496.84,credit,UPI
2285,2024-02-23,1141.27,credit,Bank Transfer
2411,2024-11-13,3358.84,credit,UPI
3441,2024-09-30,7893.5,credit,Bank Transfer
4215,2025-05-23,4537.54,debit,UPI
1066,2025-01-07,3644.95,credit,Cash
4691,2024-07-22,5296.05,debit,Wallet
2662,2024-07-06,3754.8,credit,Bank Transfer
250,2024-11-19,3662.94,credit,Bank Transfer
131,2024-01-21,5415.45,debit,Wallet
3875,2025-07-03,4062.76,credit,Cash
1296,2025-10-11,5547.05,debit,Bank Transfer
4898,2024-12-14,8773.01,debit,Cash
488,2025-02-15,6591.78,credit,Wallet
2095,2023-12-29,5592.07,debit,UPI
88,2023-11-20,4459.98,debit,Cash
1708,2025-06-03,1916.62,debit,UPI
1337,2024-09-01,7441.45,debit,Wallet
1760,2025-06-09,4318.2,credit,UPI
1752,2023-12-10,3072.6,credit,Wallet
1498,2025-07-18,2050.85,credit,Wallet
752,2025-02-02,5189.58,debit,UPI
2563,2025-09-11,5241.73,credit,UPI
275,2023-11-25,3698.85,credit,UPI
1784,2025-08-10,6628.18,debit,Wallet
121,2024-08-04,5563.82,credit,Wallet
3347,2025-07-15,2960.08,credit,Bank Transfer
3840,2025-07-01,1748.51,credit,UPI
4410,2024-05-21,4651.57,debit,UPI
2123,2025-03-12,3956.06,debit,Bank Transfer
4247,2024-09-13,5816.33,debit,Cash
240,2025-02-09,6667.96,credit,UPI
1369,2024-05-26,7348.98,credit,Cash
1786,2024-01-22,2937.1,debit,Bank Transfer
431,2024-10-07,4070.41,credit,Cash
3548,2025-07-01,3711.62,credit,Bank Transfer
3763,2025-03-06,2625.95,credit,Wallet
3873,2024-02-03,6759.46,debit,Bank Transfer
3803,2024-02-29,4814.82,debit,Wallet
1746,2024-02-19,6709.49,debit,Wallet
2842,2025-07-12,4722.62,debit,Bank Transfer
136,2025-06-30,6404.36,credit,UPI
2040,2024-10-23,3841.21,debit,Bank Transfer
2986,2024-10-25,2673.03,credit,Cash
3611,2023-10-31,6051.59,credit,Bank Transfer
594,2024-03-07,2575.83,debit,Bank Transfer
146,2024-07-23,3441.55,credit,UPI
3019,2025-03-11,5468.63,debit,Wallet
2833,2025-05-21,4123.29,debit,Wallet
2426,2024-02-03,6646.45,credit,UPI
4492,2024-11-11,3677.52,credit,UPI
2013,2025-05-07,2050.97,debit,Wallet
4427,2024-06-30,4537.1,credit,Cash
4011,2025-03-15,177.62,debit,Cash
2838,2025-01-31,4361.69,debit,Cash
4448,2024-04-01,2494.51,credit,Wallet
3670,2024-08-04,6453.33,debit,Cash
2510,2025-06-01,5361.98,credit,Wallet
2500,2024-03-20,6112.46,debit,Cash
1650,2024-08-11,6681.63,debit,Bank Transfer
3009,2023-12-30,6389.66,debit,Cash
4706,2025-03-19,6273.91,credit,Cash
1191,2025-06-03,6547.77,credit,Bank Transfer
1585,2024-10-25,6867.12,credit,Bank Transfer
854,2025-07-22,2491.32,credit,Bank Transfer
1769,2024-02-23,6492.29,debit,Cash
4648,2024-11-12,5386.17,credit,UPI
1679,2024-08-20,5784.33,debit,UPI
830,2023-12-11,8222.83,debit,Cash
3002,2024-02-14,5865.0,credit,Cash
3342,2025-06-24,4578.8,credit,Wallet
4969,2023-11-09,1500.06,credit,UPI
2558,2024-05-09,4442.33,debit,Wallet
4753,2023-11-12,6027.53,credit,Cash
1615,2025-01-04,3159.83,debit,Wallet
3836,2023-12-25,7316.02,credit,UPI
4662,2025-03-26,8384.92,debit,Wallet
1227,2024-02-13,5341.64,credit,Bank Transfer
467,2023-12-13,4615.32,credit,Bank Transfer
3495,2024-09-27,4374.67,credit,UPI
3584,2024-11-08,8544.02,credit,Wallet
1464,2024-04-16,7405.78,credit,Wallet
4867,2025-09-07,1987.94,debit,UPI
3280,2024-04-16,4938.3,debit,Bank Transfer
1918,2025-03-05,8594.79,debit,Cash
1165,2024-12-02,6717.7,credit,Cash
1657,2024-01-30,3082.19,credit,Cash
558,2024-05-02,4512.71,credit,Wallet
4869,2024-04-01,4408.88,debit,UPI
1913,2024-03-05,2836.0,credit,UPI
3637,2025-04-06,9406.19,credit,Cash
4223,2025-05-08,7459.71,debit,Bank Transfer
4322,2025-08-07,5861.48,debit,Cash
2295,2024-09-22,5748.26,credit,UPI
2039,2023-10-19,7698.63,debit,Wallet
565,2025-07-19,4208.44,debit,Wallet
2232,2024-03-01,6671.18,debit,Bank Transfer
1346,2023-11-19,9352.35,credit,UPI
762,2025-03-05,5771.38,credit,Wallet
1617,2024-09-11,6617.44,credit,Wallet
4676,2024-02-11,4788.22,credit,UPI
3130,2024-08-31,4029.06,credit,UPI
2500,2025-01-06,2969.24,credit,Wallet
3386,2024-04-14,5361.6,credit,Cash
3173,2023-12-19,2100.27,credit,Bank Transfer
1431,2024-02-01,3579.87,debit,Cash
4075,2024-10-25,3996.01,credit,UPI
513,2024-10-05,6189.37,debit,Bank Transfer
2333,2024-03-10,3475.55,debit,Wallet
2459,2025-07-13,4981.6,debit,UPI
219,2024-11-03,2312.72,credit,Cash
137,2025-06-01,5203.3,debit,UPI
3274,2025-06-17,6910.47,debit,Wallet
4978,2024-03-31,4343.25,credit,UPI
415,2025-09-24,2343.68,debit,Bank Transfer
1241,2025-03-18,5462.91,credit,Wallet
803,2025-09-10,8759.57,credit,Cash
4761,2023-10-20,4400.39,debit,Cash
1889,2024-11-26,5395.05,credit,UPI
1731,2024-08-19,3074.1,credit,Wallet
508,2025-07-13,4095.44,debit,Bank Transfer
1751,2024-10-16,3876.14,credit,Bank Transfer
2759,2025-07-24,6087.53,debit,Bank Transfer
2582,2024-03-29,3530.82,credit,UPI
814,2024-03-18,4197.07,credit,Cash
4951,2025-03-13,5478.27,credit,Wallet
240,2024-10-20,950.91,credit,UPI
3973,2025-08-14,6470.45,credit,Bank Transfer
1845,2025-01-18,2407.87,debit,Bank Transfer
1380,2024-03-29,2599.09,debit,Cash
3090,2024-01-27,2698.55,debit,Wallet
987,2024-11-15,7834.34,debit,UPI
4321,2023-12-10,7629.8,debit,UPI
1581,2024-02-09,3424.38,debit,Bank Transfer
2212,2024-08-28,8268.73,debit,UPI
833,2024-12-11,8210.45,credit,Cash
3083,2024-02-15,5252.39,credit,Cash
4729,2024-07-09,9202.15,debit,UPI
3340,2025-05-22,7603.38,debit,UPI
4048,2024-11-19,4761.01,debit,UPI
4133,2025-05-24,6169.98,credit,Bank Transfer
4645,2025-04-27,3688.51,debit,UPI
4952,2025-05-15,4361.0,credit,Wallet
2582,2023-12-12,4735.28,credit,Bank Transfer
2664,2024-12-19,3222.17,credit,Wallet
2883,2024-12-29,5393.96,debit,Cash
4067,2024-04-15,1064.84,credit,UPI
651,2025-07-13,5306.13,credit,Cash
4130,2023-10-24,4253.61,credit,Wallet
2732,2024-07-15,6492.98,debit,Wallet
2742,2025-07-07,4119.26,credit,Wallet
131,2023-11-01,5563.19,debit,Bank Transfer
4711,2023-11-21,4398.7,debit,Wallet
4747,2023-10-25,2864.61,credit,Bank Transfer
3868,2024-08-10,5317.69,debit,UPI
276,2024-05-08,5076.25,debit,Bank Transfer
550,2025-08-02,6914.26,credit,Bank Transfer
3656,2024-12-02,7927.24,credit,UPI
2518,2024-03-19,9490.11,credit,UPI
1366,2024-05-31,5704.3,credit,UPI
613,2024-12-20,5810.51,credit,Cash
2664,2025-07-01,5508.75,credit,Cash
154,2024-08-23,3335.14,credit,UPI
2905,2025-01-24,4265.17,credit,Bank Transfer
2164,2025-02-03,5918.08,credit,Cash
4980,2025-01-06,7424.4,debit,Bank Transfer
887,2024-12-26,7379.22,credit,Cash
4857,2025-10-15,4555.19,credit,Bank Transfer
1918,2023-11-27,3432.27,credit,Wallet
3758,2024-03-23,7912.07,credit,Bank Transfer
3687,2025-02-12,3785.3,debit,Wallet
4176,2024-04-06,2524.84,debit,Cash
3100,2025-02-13,5440.19,credit,Bank Transfer
1714,2024-08-18,4401.1,credit,Wallet
4529,2024-10-29,4796.03,credit,Cash
1040,2025-06-06,4548.61,credit,Cash
4211,2024-04-16,4847.74,debit,Cash
2198,2024-07-02,4870.66,credit,Wallet
2771,2024-12-29,6123.08,debit,Wallet
2211,2024-11-08,5256.64,credit,Cash
1209,2024-06-29,4927.73,debit,UPI
3799,2025-10-06,5872.16,credit,Wallet
33,2024-08-11,6600.75,debit,Cash
4939,2024-05-06,2415.44,credit,Wallet
2571,2024-05-18,3607.74,debit,UPI
1924,2025-10-04,1817.65,credit,UPI
827,2024-12-08,4908.0,credit,Cash
4797,2025-05-08,3931.37,debit,Bank Transfer
647,2024-11-07,3080.23,debit,Wallet
3472,2024-05-09,4988.96,debit,Bank Transfer
3793,2025-08-17,2982.78,debit,UPI
2936,2024-07-10,5996.21,credit,Wallet
4372,2024-12-26,4827.54,debit,UPI
2868,2025-08-09,4429.78,debit,Cash
729,2024-09-23,5268.41,credit,Wallet
2748,2025-08-15,6035.51,debit,Bank Transfer
1672,2024-02-02,4821.01,credit,Cash
4776,2025-07-03,4360.67,debit,Wallet
2752,2024-12-29,4605.41,credit,Wallet
1724,2024-02-01,6529.52,credit,UPI
1508,2024-03-12,1877.8,debit,Wallet
2934,2025-03-29,4891.71,credit,Bank Transfer
599,2025-05-05,7635.61,debit,UPI
2005,2024-11-27,6697.39,credit,Bank Transfer
1976,2024-01-18,5556.42,credit,Wallet
2790,2025-06-04,6120.04,debit,UPI
356,2024-02-18,9520.78,debit,Bank Transfer
3847,2023-11-08,5337.74,credit,UPI
2542,2025-02-10,4108.99,credit,Bank Transfer
4438,2025-09-01,7519.94,debit,Wallet
2053,2025-04-20,5353.38,credit,UPI
3947,2025-07-05,1390.54,credit,Wallet
4120,2024-09-05,5422.45,credit,Cash
3603,2025-06-06,6088.99,credit,Wallet
712,2025-10-04,3122.68,credit,Cash
3569,2023-12-10,9051.08,credit,Wallet
1763,2025-04-12,3752.35,credit,Cash
3521,2025-04-15,3977.27,debit,Wallet
3936,2024-01-07,6904.9,credit,Wallet
4285,2024-08-12,6261.02,credit,Bank Transfer
3849,2024-06-08,5379.11,debit,UPI
2283,2025-06-22,5901.99,credit,Cash
2864,2024-04-27,4270.59,debit,Bank Transfer
4381,2025-04-06,4031.41,credit,Wallet
1320,2025-01-21,2790.93,credit,UPI
1882,2024-05-09,8877.11,debit,Wallet
1824,2024-07-27,2297.3,credit,Wallet
2065,2025-06-14,4906.13,debit,Cash
4641,2025-07-23,2363.93,debit,Cash
141,2024-10-22,4667.38,debit,Cash
3897,2023-12-19,5908.16,debit,Cash
1460,2024-03-08,5065.66,debit,Wallet
4346,2025-02-23,8766.2,debit,UPI
4430,2025-01-27,5862.08,credit,UPI
4760,2025-10-08,5051.16,debit,Wallet
431,2024-02-11,6316.76,debit,Wallet
2425,2024-07-23,4013.24,credit,Cash
2698,2023-12-13,4664.97,debit,Wallet
1353,2024-10-20,2440.46,credit,UPI
775,2024-04-19,6892.73,debit,Cash
4306,2024-10-11,5834.79,credit,Cash
4840,2025-01-04,6605.97,debit,UPI
378,2023-12-13,7851.23,debit,Cash
1411,2025-10-02,5082.03,debit,Wallet
2919,2025-03-14,4338.53,credit,Cash
591,2024-10-12,5652.01,debit,Cash
3648,2024-08-08,4816.42,debit,Bank Transfer
2606,2024-12-01,3607.16,debit,Bank Transfer
2882,2024-05-29,4390.91,debit,Wallet
89,2024-08-03,5877.08,credit,Bank Transfer
1460,2025-06-15,3365.9,debit,Wallet
4391,2024-09-03,1512.01,debit,Bank Transfer
1844,2025-02-10,2047.9,credit,Wallet
347,2025-10-07,5876.79,credit,Cash
4391,2025-01-14,4770.74,debit,Wallet
2700,2024-12-31,5297.39,debit,Cash
2178,2024-10-07,4691.96,debit,UPI
2477,2025-03-18,5815.57,debit,UPI
2993,2025-01-26,6827.08,credit,UPI
4127,2024-08-03,6454.3,debit,Cash
2514,2025-08-30,2162.22,debit,Wallet
2924,2024-12-21,3234.83,credit,Cash
3850,2025-06-24,5828.28,debit,Wallet
1860,2025-03-24,3596.43,credit,Wallet
3884,2025-06-26,7094.27,debit,UPI
4980,2023-12-05,7628.07,debit,Wallet
1599,2024-10-10,7593.58,credit,Wallet
322,2024-04-26,4746.78,credit,UPI
3799,2024-11-18,5935.15,debit,UPI
4834,2025-05-18,4821.05,debit,Wallet
677,2025-03-23,8030.78,credit,Wallet
2596,2025-01-10,5032.38,credit,Wallet
2175,2024-01-08,8352.83,credit,Wallet
159,2024-09-03,403.78,credit,Cash
1987,2024-09-29,3726.45,debit,UPI
674,2024-09-25,4315.61,credit,Cash
2460,2025-09-07,9554.2,debit,UPI
776,2025-10-06,2233.43,debit,Bank Transfer
2462,2024-08-16,5444.69,credit,Cash
3424,2025-08-06,5898.24,credit,Cash
4672,2025-06-08,7231.32,debit,Wallet
1705,2024-11-12,3756.83,debit,Bank Transfer
2333,2024-05-26,1739.31,credit,UPI
58,2024-03-10,7039.42,credit,Cash
1792,2025-07-25,7305.81,credit,Bank Transfer
1189,2024-10-06,4661.22,credit,UPI
1898,2025-01-30,4971.51,debit,UPI
2969,2025-03-16,1191.76,debit,Wallet
3948,2024-10-07,8731.77,debit,Bank Transfer
3643,2025-09-20,7259.77,credit,Bank Transfer
4808,2024-06-17,3067.92,credit,UPI
1171,2024-11-06,7027.5,credit,Wallet
3252,2025-01-03,553.61,debit,Bank Transfer
3259,2025-01-26,4476.96,credit,Cash
3471,2025-08-22,4526.88,debit,Wallet
4688,2025-09-22,2672.66,credit,UPI
4100,2025-01-18,4795.39,debit,Cash
2462,2024-10-06,5122.05,debit,UPI
4675,2025-07-26,6597.55,credit,UPI
2123,2024-10-09,8691.94,debit,UPI
332,2024-11-25,5995.14,credit,Wallet
4146,2024-09-12,9605.47,credit,Cash
1240,2024-03-12,5381.63,debit,Cash
267,2024-03-23,3412.21,debit,Wallet
4913,2024-01-09,3579.7,credit,Bank Transfer
3018,2025-04-17,4852.96,credit,Bank Transfer
4158,2024-09-07,3545.55,debit,Bank Transfer
4767,2024-03-21,6761.14,debit,UPI
2718,2025-05-06,4702.57,debit,Bank Transfer
4171,2025-01-30,5644.52,debit,UPI
1467,2024-05-08,3063.92,credit,Cash
2450,2024-07-22,6482.58,debit,Wallet
4534,2023-10-20,3773.15,debit,UPI
3482,2024-07-28,7327.84,credit,Bank Transfer
1330,2025-07-17,3776.82,debit,Wallet
2251,2025-04-12,3674.44,debit,Wallet
1011,2025-07-03,3181.09,credit,UPI
2382,2025-03-12,2375.49,debit,Cash
4959,2025-01-04,7669.39,credit,Wallet
4287,2025-10-13,7646.09,debit,Wallet
1894,2024-12-07,6647.43,debit,Wallet
4534,2023-11-29,4347.63,credit,Cash
1851,2023-11-21,1851.92,debit,Wallet
1957,2024-01-15,6758.2,debit,UPI
2564,2025-09-24,3109.7,debit,Cash
3405,2025-04-20,3446.43,debit,Wallet
4399,2024-12-13,5035.87,credit,Wallet
2358,2024-09-10,6568.98,debit,Bank Transfer
1915,2024-03-24,6350.03,credit,Bank Transfer
403,2024-10-08,6661.83,debit,Cash
2902,2025-06-30,2145.97,debit,Cash
2439,2024-08-18,4697.3,debit,Bank Transfer
4842,2025-05-10,5893.73,credit,Cash
956,2024-03-26,1801.27,credit,Cash
2311,2025-02-02,4863.74,debit,Wallet
2865,2025-09-02,5011.11,credit,Wallet
890,2025-06-01,2579.72,debit,Cash
2113,2024-05-10,5560.2,debit,Wallet
4972,2024-12-27,6441.7,credit,Cash
2115,2024-04-15,4358.37,credit,Bank Transfer
1304,2024-09-25,7999.83,debit,Bank Transfer
3672,2024-07-25,6648.33,credit,Bank Transfer
991,2025-07-11,3983.68,debit,Wallet
3734,2025-05-09,6087.84,debit,Bank Transfer
3911,2024-12-17,1346.37,credit,Bank Transfer
4453,2025-09-20,8302.41,debit,Cash
2478,2025-04-14,5994.12,debit,Bank Transfer
3778,2024-07-16,5703.88,debit,Cash
4986,2024-03-14,3483.27,credit,Cash
4765,2025-04-22,2599.26,credit,UPI
4023,2024-02-29,6858.44,credit,Bank Transfer
4202,2024-01-16,5921.68,debit,UPI
3729,2025-09-29,5673.36,debit,Bank Transfer
3889,2023-12-10,6360.85,debit,Cash
427,2025-05-19,3962.41,debit,Wallet
